T	BoM MJO RMM RMM1
    2459947.    	  -0.5309868    
    2459948.    	  -0.5052450    
    2459949.    	  -0.4278413    
    2459950.    	  -0.4797690    
    2459951.    	  -0.4612424    
    2459952.    	  -0.3504507    
    2459953.    	  -0.5199867    
    2459954.    	  -0.5935307    
    2459955.    	  -0.4394042    
    2459956.    	  -0.6696116    
    2459957.    	  -0.9700902    
    2459958.    	  -0.9380496    
    2459959.    	  -0.6965820    
    2459960.    	  -0.4869179    
    2459961.    	  -0.6575895    
    2459962.    	  -0.7158265    
    2459963.    	  -0.5605733    
    2459964.    	  -0.2746108    
    2459965.    	   0.1783068    
    2459966.    	   0.3534136    
    2459967.    	   0.2939895    
    2459968.    	   0.2874466    
    2459969.    	   0.4347472    
    2459970.    	   0.4787464    
    2459971.    	   0.6645657    
    2459972.    	   0.7584926    
    2459973.    	   0.9698319    
    2459974.    	   0.8511835    
    2459975.    	   0.4886125    
    2459976.    	   0.6876510    
    2459977.    	   0.8021857    
    2459978.    	   0.8521594    
    2459979.    	   0.9334338    
    2459980.    	    1.011873    
    2459981.    	    1.209210    
    2459982.    	    1.363383    
    2459983.    	    1.695926    
    2459984.    	    1.803378    
    2459985.    	    1.843826    
    2459986.    	    1.962775    
    2459987.    	    1.765884    
    2459988.    	    1.574599    
    2459989.    	    1.167981    
    2459990.    	   0.8455331    
    2459991.    	   0.1316281    
    2459992.    	  -0.5679591    
    2459993.    	  -0.8519857    
    2459994.    	  -0.8088470    
    2459995.    	  -0.8943080    
    2459996.    	   -1.039626    
    2459997.    	  -0.8290569    
    2459998.    	  -0.7394470    
    2459999.    	  -0.4278942    
    2460000.    	  -9.2194565E-02
    2460001.    	  -0.1461255    
    2460002.    	  -0.3047091    
    2460003.    	  -0.1939138    
    2460004.    	  -2.1433387E-02
    2460005.    	   8.6678311E-02
    2460006.    	  -0.1106534    
    2460007.    	  -0.2489015    
    2460008.    	  -0.9967725    
    2460009.    	   -1.515663    
    2460010.    	   -2.086168    
    2460011.    	   -2.967335    
    2460012.    	   -3.686002    
    2460013.    	   -4.160153    
    2460014.    	   -4.179793    
    2460015.    	   -4.130296    
    2460016.    	   -4.158837    
    2460017.    	   -3.985188    
    2460018.    	   -3.610429    
    2460019.    	   -3.156483    
    2460020.    	   -2.791383    
    2460021.    	   -2.621385    
    2460022.    	   -2.520458    
    2460023.    	   -2.202113    
    2460024.    	   -1.573834    
    2460025.    	   -1.083265    
    2460026.    	  -0.6706051    
    2460027.    	  -0.3715338    
    2460028.    	  -0.1471713    
    2460029.    	  -0.1147067    
    2460030.    	   0.1723802    
    2460031.    	   0.2673371    
    2460032.    	   0.2474719    
    2460033.    	   0.3285516    
    2460034.    	   0.2694573    
    2460035.    	   0.4084105    
    2460036.    	   0.6114793    
    2460037.    	   0.7739202    
    2460038.    	   0.6771295    
    2460039.    	   0.3065423    
    2460040.    	   8.3905585E-02
    2460041.    	   0.1983498    
    2460042.    	   0.2617162    
    2460043.    	   0.3832164    
    2460044.    	   0.1915324    
    2460045.    	  -0.1125010    
    2460046.    	  -0.3006156    
    2460047.    	  -0.3819155    
    2460048.    	  -0.5108803    
    2460049.    	  -0.6600628    
    2460050.    	  -0.7144744    
    2460051.    	  -0.9556705    
    2460052.    	   -1.317179    
    2460053.    	   -1.663084    
    2460054.    	   -1.721666    
    2460055.    	   -1.965334    
    2460056.    	   -2.110283    
    2460057.    	   -2.344274    
    2460058.    	   -2.280031    
    2460059.    	   -2.091727    
    2460060.    	   -1.777217    
    2460061.    	   -1.412354    
    2460062.    	   -1.169623    
    2460063.    	  -0.7749847    
    2460064.    	  -3.0398177E-02
    2460065.    	   0.7482473    
    2460066.    	    1.196020    
    2460067.    	    1.474062    
    2460068.    	    1.666147    
    2460069.    	    1.800524    
    2460070.    	    1.930791    
    2460071.    	    1.593508    
    2460072.    	    1.350659    
    2460073.    	    1.105377    
    2460074.    	   0.8883165    
    2460075.    	   0.6819264    
    2460076.    	   0.3850531    
    2460077.    	   8.4361941E-02
    2460078.    	   0.1778637    
    2460079.    	   8.4965453E-02
    2460080.    	   0.2217801    
    2460081.    	   0.3014306    
    2460082.    	   0.3143496    
    2460083.    	   0.3138739    
    2460084.    	   0.2007157    
    2460085.    	   0.1005118    
    2460086.    	  -0.2921263    
    2460087.    	  -0.4486314    
    2460088.    	  -0.4324611    
    2460089.    	  -0.5192698    
    2460090.    	  -0.8287896    
    2460091.    	   -1.076504    
    2460092.    	   -1.455402    
    2460093.    	   -1.564077    
    2460094.    	   -1.395787    
    2460095.    	   -1.251212    
    2460096.    	   -1.430650    
    2460097.    	   -1.453609    
    2460098.    	   -1.335636    
    2460099.    	   -1.392419    
    2460100.    	   -1.587028    
    2460101.    	   -1.507749    
    2460102.    	   -1.447801    
    2460103.    	   -1.231510    
    2460104.    	  -0.6956565    
    2460105.    	  -4.8471931E-02
    2460106.    	   0.2793016    
    2460107.    	   0.5470274    
    2460108.    	   0.8042541    
    2460109.    	   0.9034901    
    2460110.    	   0.9688278    
    2460111.    	   0.7983019    
    2460112.    	   0.5493951    
    2460113.    	   0.2371474    
    2460114.    	   2.4941357E-02
    2460115.    	  -0.1969869    
    2460116.    	  -0.5848385    
    2460117.    	  -0.9977055    
    2460118.    	   -1.154032    
    2460119.    	  -0.9668997    
    2460120.    	  -0.6568710    
    2460121.    	  -0.3032518    
    2460122.    	  -0.2218471    
    2460123.    	  -0.1613373    
    2460124.    	  -0.2489999    
    2460125.    	  -6.8972886E-02
    2460126.    	  -0.2805473    
    2460127.    	  -0.5374942    
    2460128.    	  -0.5881821    
    2460129.    	  -0.6120607    
    2460130.    	  -0.5267308    
    2460131.    	  -0.6348145    
    2460132.    	  -0.5922641    
    2460133.    	  -0.4569262    
    2460134.    	  -0.2649610    
    2460135.    	   9.6456602E-02
    2460136.    	   0.2168085    
    2460137.    	   0.1788525    
    2460138.    	   0.3285445    
    2460139.    	   0.4057747    
    2460140.    	   0.2552091    
    2460141.    	   0.3569730    
    2460142.    	   0.6414767    
    2460143.    	   0.5909734    
    2460144.    	   0.7637766    
    2460145.    	   0.6484905    
    2460146.    	   0.4731338    
    2460147.    	   0.1559976    
    2460148.    	   9.7932205E-02
    2460149.    	   0.4702966    
    2460150.    	   0.6429027    
    2460151.    	   0.4500797    
    2460152.    	   0.2963678    
    2460153.    	   0.3424158    
    2460154.    	   0.2574074    
    2460155.    	   2.9735927E-02
    2460156.    	  -0.2019852    
    2460157.    	  -0.3615829    
    2460158.    	  -0.2785307    
    2460159.    	  -0.3593948    
    2460160.    	  -0.5600898    
    2460161.    	  -0.8839062    
    2460162.    	   -1.098787    
    2460163.    	   -1.006929    
    2460164.    	  -0.6859290    
    2460165.    	  -0.7301108    
    2460166.    	  -0.9072775    
    2460167.    	  -0.7552370    
    2460168.    	  -0.8194183    
    2460169.    	  -0.7467034    
    2460170.    	  -0.8096417    
    2460171.    	  -0.8667893    
    2460172.    	  -0.7979718    
    2460173.    	  -0.7633477    
    2460174.    	  -0.7975180    
    2460175.    	   -1.027514    
    2460176.    	   -1.233855    
    2460177.    	   -1.459413    
    2460178.    	   -1.452456    
    2460179.    	   -1.544125    
    2460180.    	   -1.425040    
    2460181.    	   -1.216626    
    2460182.    	  -0.8358957    
    2460183.    	  -0.8515220    
    2460184.    	  -0.6217940    
    2460185.    	  -0.2882849    
    2460186.    	  -9.3520045E-02
    2460187.    	   4.7222219E-02
    2460188.    	   5.4197282E-02
    2460189.    	  -7.9291955E-02
    2460190.    	   0.1565585    
    2460191.    	   0.3981768    
    2460192.    	   0.4601246    
    2460193.    	   0.6189735    
    2460194.    	   0.7302606    
    2460195.    	   0.8999533    
    2460196.    	    1.126909    
    2460197.    	    1.304622    
    2460198.    	    1.211848    
    2460199.    	    1.000248    
    2460200.    	   0.6560383    
    2460201.    	   0.5451145    
    2460202.    	   0.2194164    
    2460203.    	   5.2608930E-02
    2460204.    	  -9.1816867E-03
    2460205.    	  -8.7453589E-02
    2460206.    	  -6.5192148E-02
    2460207.    	   0.1458208    
    2460208.    	   0.2578897    
    2460209.    	   0.4448982    
    2460210.    	   0.5824287    
    2460211.    	   0.6019201    
    2460212.    	   0.6262633    
    2460213.    	   0.7647361    
    2460214.    	   0.8260232    
    2460215.    	   0.7948439    
    2460216.    	   0.8437470    
    2460217.    	   0.9767360    
    2460218.    	   0.7047552    
    2460219.    	   0.3369803    
    2460220.    	   2.7224543E-03
    2460221.    	  -0.2762284    
    2460222.    	  -0.6397774    
    2460223.    	  -0.8061880    
    2460224.    	  -0.8610557    
    2460225.    	  -0.9530266    
    2460226.    	   -1.203721    
    2460227.    	   -1.333872    
    2460228.    	   -1.368987    
    2460229.    	   -1.459340    
    2460230.    	   -1.510806    
    2460231.    	   -1.312685    
    2460232.    	   -1.430974    
    2460233.    	   -1.202810    
    2460234.    	   -1.376475    
    2460235.    	   -1.446366    
    2460236.    	   -1.457218    
    2460237.    	   -1.487567    
    2460238.    	   -1.323558    
    2460239.    	   -1.051284    
    2460240.    	   -1.176426    
    2460241.    	   -1.186003    
    2460242.    	   -1.390805    
    2460243.    	   -1.619648    
    2460244.    	   -1.643552    
    2460245.    	   -1.720639    
    2460246.    	   -1.700626    
    2460247.    	   -1.771275    
    2460248.    	   -1.734321    
    2460249.    	   -1.495942    
    2460250.    	   -1.295793    
    2460251.    	   -1.019833    
    2460252.    	  -0.6324210    
    2460253.    	  -0.6365558    
    2460254.    	  -0.7158223    
    2460255.    	  -0.4692377    
    2460256.    	   3.6722288E-02
    2460257.    	   0.2523953    
    2460258.    	   0.2806970    
    2460259.    	   0.1796291    
    2460260.    	   0.2044588    
    2460261.    	  -1.7714597E-02
    2460262.    	  -0.2655913    
    2460263.    	  -0.8629172    
    2460264.    	  -0.9990557    
    2460265.    	   -1.432000    
    2460266.    	   -1.676221    
    2460267.    	   -1.792809    
    2460268.    	   -1.940060    
    2460269.    	   -1.927567    
    2460270.    	   -1.815361    
    2460271.    	   -1.477133    
    2460272.    	   -1.088091    
    2460273.    	  -0.7199127    
    2460274.    	  -0.3991172    
    2460275.    	  -7.7653944E-02
    2460276.    	   9.6638396E-04
    2460277.    	  -1.0580290E-02
    2460278.    	   0.2732096    
    2460279.    	   0.7726452    
    2460280.    	    1.018843    
    2460281.    	    1.162288    
    2460282.    	    1.330405    
    2460283.    	    1.599639    
    2460284.    	    1.561534    
    2460285.    	    1.838675    
    2460286.    	    1.822198    
    2460287.    	    1.704483    
    2460288.    	    1.496970    
    2460289.    	    1.398996    
    2460290.    	    1.178587    
    2460291.    	   0.9614874    
    2460292.    	   0.6031216    
    2460293.    	   0.5171828    
    2460294.    	   0.2191209    
    2460295.    	  -7.0485912E-02
    2460296.    	  -0.2452517    
    2460297.    	  -0.4923553    
    2460298.    	  -0.4184550    
    2460299.    	  -0.3447518    
    2460300.    	  -0.4801879    
    2460301.    	  -0.8798894    
    2460302.    	   -1.276839    
    2460303.    	   -1.417410    
    2460304.    	   -1.737239    
    2460305.    	   -1.785266    
    2460306.    	   -2.002936    
    2460307.    	   -2.030030    
    2460308.    	   -1.710089    
    2460309.    	   -1.248915    
    2460310.    	  -0.7145896    
    2460311.    	  -0.3604738    
    2460312.    	   0.1344015    
    2460313.    	   0.3503468    
    2460314.    	   0.5101596    
    2460315.    	   0.6085418    
    2460316.    	   0.5333692    
    2460317.    	   0.3688227    
    2460318.    	   2.6892854E-02
    2460319.    	  -0.2747728    
    2460320.    	  -0.1714957    
    2460321.    	   0.2112274    
    2460322.    	   0.6277537    
    2460323.    	    1.114804    
    2460324.    	    1.652261    
    2460325.    	    2.191050    
    2460326.    	    2.650034    
    2460327.    	    2.729306    
    2460328.    	    2.981327    
    2460329.    	    2.824324    
    2460330.    	    2.632835    
    2460331.    	    2.359150    
    2460332.    	    2.136694    
    2460333.    	    1.853233    
    2460334.    	    1.270633    
    2460335.    	   0.7583413    
    2460336.    	   0.4775965    
    2460337.    	   0.2763556    
    2460338.    	  -9.9714577E-02
    2460339.    	  -0.2861316    
    2460340.    	  -0.3844550    
    2460341.    	  -0.3160316    
    2460342.    	  -0.3084394    
    2460343.    	  -0.6105470    
    2460344.    	  -0.8471903    
    2460345.    	  -0.7966374    
    2460346.    	  -0.5129043    
    2460347.    	  -3.7145823E-02
    2460348.    	   0.1388376    
    2460349.    	   7.6355457E-02
    2460350.    	  -0.7081572    
    2460351.    	  -0.9784163    
    2460352.    	  -0.8815916    
    2460353.    	   -1.059582    
    2460354.    	  -0.9564406    
    2460355.    	  -0.8220696    
